what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264176516831
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1264176520731
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1264176523347
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1264176523366
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1264176525180
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1264176527040
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264176541752
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264176545145
opened,editor,org.eclipse.ant.ui,3.4.0.v20090520,"org.eclipse.ant.ui.internal.editor.AntEditor",1264176553932
activated,editor,org.eclipse.ant.ui,3.4.0.v20090520,"org.eclipse.ant.ui.internal.editor.AntEditor",1264176553961
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264177022938
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264181990406
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264181991541
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264187388402
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264187390985
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1264187395933
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264187428435
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1264187446010
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264187449131
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264187461461
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264187479339
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264187487306
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1264187487363
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264187492510
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.selectAll",1264187500109
